"id","kode_kbli","nama_kbli","keterangan","versi","created_at","created_by_id","rejected_at","rejected_by_id","status","updated_at","verified_at","verified_by_id"
"3359","8130.0","AKTIVITAS JASA PERAWATAN DAN PEMELIHARAAN TAMAN","","KBLI 2015","11/29/2016 08:20:01","","","","6","11/29/2016 08:20:01","",""
"3360","81300.0","AKTIVITAS PERAWATAN DAN PEMELIHARAAN TAMAN","","KBLI 2015","11/29/2016 08:20:01","","","","6","11/29/2016 08:20:01","",""
"3361","82.0","AKTIVITAS ADMINISTRASI KANTOR, AKTIVITAS PENUNJANG KANTOR DAN AKTIVITAS PENUNJANG USAHA LAINNYA","","KBLI 2015","11/29/2016 08:20:01","","","","6","11/29/2016 08:20:01","",""
"3362","821.0","AKTIVITAS ADMINISTRASI KANTOR DAN PENUNJANG KANTOR","","KBLI 2015","11/29/2016 08:20:01","","","","6","11/29/2016 08:20:01","",""
"3363","8211.0","AKTIVITAS PENYEDIA GABUNGAN JASA ADMINISTRASI KANTOR","","KBLI 2015","11/29/2016 08:20:01","","","","6","11/29/2016 08:20:01","",""
"3364","82110.0","AKTIVITAS PENYEDIA GABUNGAN JASA ADMINISTRASI KANTOR","","KBLI 2015","11/29/2016 08:20:01","","","","6","11/29/2016 08:20:01","",""
"3365","8219.0","AKTIVITAS FOTO KOPI, PENYIAPAN DOKUMEN DAN AKTIVITAS KHUSUS PENUNJANG KANTOR LAINNYA","","KBLI 2015","11/29/2016 08:20:01","","","","6","11/29/2016 08:20:01","",""
"3366","82190.0","AKTIVITAS FOTO KOPI, PENYIAPAN DOKUMEN DAN KEGIATAN KHUSUS PENUNJANG KANTOR LAINNYA","","KBLI 2015","11/29/2016 08:20:01","","","","6","11/29/2016 08:20:01","",""
"3367","822.0","AKTIVITAS CALL CENTRE","","KBLI 2015","11/29/2016 08:20:01","","","","6","11/29/2016 08:20:01","",""
"3368","8220.0","AKTIVITAS CALL CENTRE","","KBLI 2015","11/29/2016 08:20:01","","","","6","11/29/2016 08:20:01","",""
"3369","82200.0","AKTIVITAS CALL CENTRE","","KBLI 2015","11/29/2016 08:20:01","","","","6","11/29/2016 08:20:01","",""
"3370","823.0","PENYELENGGARA KONVENSI DAN PAMERAN DAGANG","","KBLI 2015","11/29/2016 08:20:01","","","","6","11/29/2016 08:20:01","",""
"3371","8230.0","PENYELENGGARA KONVENSI DAN PAMERAN DAGANG","","KBLI 2015","11/29/2016 08:20:01","","","","6","11/29/2016 08:20:01","",""
"3372","82301.0","PENYELENGGARA PERTEMUAN, PERJALANAN INSENTIF, KONFERENSI DAN PAMERAN","","KBLI 2015","11/29/2016 08:20:01","","","","6","11/29/2016 08:20:01","",""
"3373","82302.0","EVENT ORGANIZER","","KBLI 2015","11/29/2016 08:20:01","","","","6","11/29/2016 08:20:01","",""
"3374","829.0","AKTIVITAS JASA PENUNJANG USAHA YTDL","","KBLI 2015","11/29/2016 08:20:02","","","","6","11/29/2016 08:20:02","",""
"3375","8291.0","AKTIVITAS DEBT COLLECTION
DAN BIRO KREDIT","","KBLI 2015","11/29/2016 08:20:02","","","","6","11/29/2016 08:20:02","",""
"3376","82910.0","AKTIVITAS DEBT COLLECTION
DAN BIRO KREDIT","","KBLI 2015","11/29/2016 08:20:02","","","","6","11/29/2016 08:20:02","",""
"3377","8292.0","AKTIVITAS PENGEPAKAN","","KBLI 2015","11/29/2016 08:20:02","","","","6","11/29/2016 08:20:02","",""
"3378","82920.0","AKTIVITAS PENGEPAKAN","","KBLI 2015","11/29/2016 08:20:02","","","","6","11/29/2016 08:20:02","",""
"3379","8299.0","AKTIVITAS JASA PENUNJANG USAHA LAINNYA YTDL","","KBLI 2015","11/29/2016 08:20:02","","","","6","11/29/2016 08:20:02","",""
"3380","82990.0","AKTIVITAS JASA PENUNJANG USAHA LAINNYA YTDL","","KBLI 2015","11/29/2016 08:20:02","","","","6","11/29/2016 08:20:02","",""
"3381","84115.0","LEMBAGA PEMERINTAH NON KEMENTRIAN DENGAN TUGAS KHUSUS","","KBLI 2015","11/29/2016 08:20:02","","","","6","11/29/2016 08:20:02","",""
"3382","84119.0","KEGIATAN ADMINISTRASI PEMERINTAHAN LAINNYA","","KBLI 2015","11/29/2016 08:20:02","","","","6","11/29/2016 08:20:02","",""
"3383","8412.0","ADMINISTRASI PELAYANAN PEMERINTAH BIDANG KESEHATAN, PENDIDIKAN, KEBUDAYAAN DAN PELAYANAN SOSIAL LAIN BUKAN JAMINAN SOSIAL","","KBLI 2015","11/29/2016 08:20:02","","","","6","11/29/2016 08:20:02","",""
"3384","84121.0","ADMINISTRASI PELAYANAN PEMERINTAH BIDANG PENDIDIKAN","","KBLI 2015","11/29/2016 08:20:02","","","","6","11/29/2016 08:20:02","",""
"3385","84122.0","ADMINISTRASI PELAYANAN PEMERINTAH BIDANG KESEHATAN","","KBLI 2015","11/29/2016 08:20:02","","","","6","11/29/2016 08:20:02","",""
"3386","84123.0","ADMINISTRASI PELAYANAN PEMERINTAH BIDANG PERUMAHAN DAN LINGKUNGAN HIDUP","","KBLI 2015","11/29/2016 08:20:02","","","","6","11/29/2016 08:20:02","",""
"3387","84124.0","ADMINISTRASI PELAYANAN PEMERINTAH BIDANG KESEJAHTERAAN SOSIAL","","KBLI 2015","11/29/2016 08:20:02","","","","6","11/29/2016 08:20:02","",""
"3388","84125.0","ADMINISTRASI PELAYANAN PEMERINTAH BIDANG KEAGAMAAN","","KBLI 2015","11/29/2016 08:20:02","","","","6","11/29/2016 08:20:02","",""
"3389","84126.0","ADMINISTRASI PELAYANAN PEMERINTAH BIDANG KEBUDAYAAN/KESENIAN/REKR EASI/ OLAHRAGA","","KBLI 2015","11/29/2016 08:20:02","","","","6","11/29/2016 08:20:02","",""
"3390","84129.0","ADMINISTRASI PELAYANAN PEMERINTAH BIDANG SOSIAL LAINNYA BUKAN KESEHATAN, PENDIDIKAN, KEAGAMAAN DAN KEBUDAYAAN","","KBLI 2015","11/29/2016 08:20:02","","","","6","11/29/2016 08:20:02","",""
"3391","8413.0","KEGIATAN LEMBAGA PEMERINTAHAN UNTUK MENCIPTAKAN EFISIENSI PRODUKSI DAN BISNIS","","KBLI 2015","11/29/2016 08:20:02","","","","6","11/29/2016 08:20:02","",""
"3392","84134.0","KEGIATAN LEMBAGA PEMERINTAHAN BIDANG KOMUNIKASI DAN INFORMATIKA","","KBLI 2015","11/29/2016 08:20:02","","","","6","11/29/2016 08:20:02","",""
"3393","84138.0","KEGIATAN LEMBAGA PEMERINTAHAN BIDANG KETENAGAKERJAAN","","KBLI 2015","11/29/2016 08:20:02","","","","6","11/29/2016 08:20:02","",""
"3394","85.0","PENDIDIKAN","","KBLI 2015","11/29/2016 08:20:02","","","","6","11/29/2016 08:20:02","",""
"3395","851.0","PENDIDIKAN DASAR DAN PENDIDIKAN ANAK USIA DINI","","KBLI 2015","11/29/2016 08:20:02","","","","6","11/29/2016 08:20:02","",""
"3396","8511.0","PENDIDIKAN DASAR PEMERINTAH","","KBLI 2015","11/29/2016 08:20:02","","","","6","11/29/2016 08:20:02","",""
"3397","85111.0","PENDIDIKAN SEKOLAH DASAR/MADRASAH IBTIDAIYAH PEMERINTAH","","KBLI 2015","11/29/2016 08:20:02","","","","6","11/29/2016 08:20:02","",""
"3398","85112.0","PENDIDIKAN SEKOLAH MENENGAH TINGKAT PERTAMA/MADRASAH TSANAWIYAH PEMERINTAH","","KBLI 2015","11/29/2016 08:20:02","","","","6","11/29/2016 08:20:02","",""
"3399","8512.0","PENDIDIKAN DASAR SWASTA","","KBLI 2015","11/29/2016 08:20:02","","","","6","11/29/2016 08:20:02","",""
"3400","85121.0","PENDIDIKAN SEKOLAH DASAR/MADRASAH IBTIDAIYAH  SWASTA","","KBLI 2015","11/29/2016 08:20:02","","","","6","11/29/2016 08:20:02","",""
"3401","85122.0","PENDIDIKAN SEKOLAH MENENGAH TINGKAT PERTAMA/MADRASAH TSANAWIYAH SWASTA","","KBLI 2015","11/29/2016 08:20:02","","","","6","11/29/2016 08:20:02","",""
"3402","8513.0","PENDIDIKAN ANAK USIA DINI","","KBLI 2015","11/29/2016 08:20:02","","","","6","11/29/2016 08:20:02","",""
"3403","85131.0","PENDIDIKAN TAMAN KANAK- KANAK PEMERINTAH","","KBLI 2015","11/29/2016 08:20:02","","","","6","11/29/2016 08:20:02","",""
"3404","85132.0","PENDIDIKAN TAMAN KANAK- KANAK SWASTA/RAUDATUL ATHFAL/BUSTANUL ATHFAL","","KBLI 2015","11/29/2016 08:20:02","","","","6","11/29/2016 08:20:02","",""
"3405","85133.0","PENDIDIKAN KELOMPOK BERMAIN","","KBLI 2015","11/29/2016 08:20:02","","","","6","11/29/2016 08:20:02","",""
"3406","85134.0","PENDIDIKAN TAMAN PENITIPAN ANAK","","KBLI 2015","11/29/2016 08:20:02","","","","6","11/29/2016 08:20:02","",""
"3407","85135.0","PENDIDIKAN TAMAN KANAK- KANAK LUAR BIASA","","KBLI 2015","11/29/2016 08:20:02","","","","6","11/29/2016 08:20:02","",""
"3408","85139.0","PENDIDIKAN ANAK USIA DINI SEJENIS LAINNYA","","KBLI 2015","11/29/2016 08:20:02","","","","6","11/29/2016 08:20:02","",""
"3409","852.0","PENDIDIKAN MENENGAH","","KBLI 2015","11/29/2016 08:20:02","","","","6","11/29/2016 08:20:02","",""
"3410","8521.0","PENDIDIKAN MENENGAH UMUM/MADRASAH ALIYAH PEMERINTAH","","KBLI 2015","11/29/2016 08:20:02","","","","6","11/29/2016 08:20:02","",""
"3411","85210.0","PENDIDIKAN MENENGAH UMUM/MADRASAH ALIYAH PEMERINTAH","","KBLI 2015","11/29/2016 08:20:02","","","","6","11/29/2016 08:20:02","",""
"3412","8522.0","PENDIDIKAN MENENGAH UMUM/MADRASAH ALIYAH SWASTA","","KBLI 2015","11/29/2016 08:20:02","","","","6","11/29/2016 08:20:02","",""
"3413","85220.0","PENDIDIKAN MENENGAH UMUM/MADRASAH ALIYAH SWASTA","","KBLI 2015","11/29/2016 08:20:02","","","","6","11/29/2016 08:20:02","",""
"3414","8523.0","PENDIDIKAN MENENGAH KEJURUAN DAN TEKNIS/MADRASAH ALIYAH KEJURUAN PEMERINTAH","","KBLI 2015","11/29/2016 08:20:02","","","","6","11/29/2016 08:20:02","",""
"3415","85230.0","PENDIDIKAN MENENGAH KEJURUAN DAN TEKNIK/MADRASAH ALIYAH KEJURUAN PEMERINTAH","","KBLI 2015","11/29/2016 08:20:02","","","","6","11/29/2016 08:20:02","",""
"3416","8524.0","PENDIDIKAN MENENGAH KEJURUAN/MADRASAH ALIYAH KEJURUAN SWASTA","","KBLI 2015","11/29/2016 08:20:02","","","","6","11/29/2016 08:20:02","",""
"3417","85240.0","PENDIDIKAN MENENGAH KEJURUAN/MADRASAH ALIYAH KEJURUAN SWASTA","","KBLI 2015","11/29/2016 08:20:02","","","","6","11/29/2016 08:20:02","",""
"3418","853.0","PENDIDIKAN TINGGI","","KBLI 2015","11/29/2016 08:20:02","","","","6","11/29/2016 08:20:02","",""
"3419","8531.0","PENDIDIKAN TINGGI PEMERINTAH","","KBLI 2015","11/29/2016 08:20:02","","","","6","11/29/2016 08:20:02","",""
"3420","85311.0","PENDIDIKAN TINGGI PROGRAM AKADEMIK PEMERINTAH","","KBLI 2015","11/29/2016 08:20:02","","","","6","11/29/2016 08:20:02","",""
"3421","85312.0","PENDIDIKAN TINGGI PROGRAM NON AKADEMIK PEMERINTAH","","KBLI 2015","11/29/2016 08:20:02","","","","6","11/29/2016 08:20:02","",""
"3422","8532.0","PENDIDIKAN TINGGI SWASTA","","KBLI 2015","11/29/2016 08:20:02","","","","6","11/29/2016 08:20:02","",""
"3423","85321.0","PENDIDIKAN TINGGI PROGRAM AKADEMIK SWASTA","","KBLI 2015","11/29/2016 08:20:02","","","","6","11/29/2016 08:20:02","",""
"3424","85322.0","PENDIDIKAN TINGGI PROGRAM NON AKADEMIK SWASTA","","KBLI 2015","11/29/2016 08:20:02","","","","6","11/29/2016 08:20:02","",""
"3425","854.0","PENDIDIKAN LAINNYA","","KBLI 2015","11/29/2016 08:20:02","","","","6","11/29/2016 08:20:02","",""
"3426","8541.0","PENDIDIKAN OLAHRAGA DAN REKREASI","","KBLI 2015","11/29/2016 08:20:02","","","","6","11/29/2016 08:20:02","",""
"3427","85410.0","PENDIDIKAN OLAHRAGA DAN REKREASI","","KBLI 2015","11/29/2016 08:20:02","","","","6","11/29/2016 08:20:02","",""
"3428","8542.0","PENDIDIKAN KEBUDAYAAN","","KBLI 2015","11/29/2016 08:20:02","","","","6","11/29/2016 08:20:02","",""
"3429","85420.0","PENDIDIKAN KEBUDAYAAN","","KBLI 2015","11/29/2016 08:20:02","","","","6","11/29/2016 08:20:02","",""
"3430","8543.0","PENDIDIKAN LAINNYA PEMERINTAH","","KBLI 2015","11/29/2016 08:20:02","","","","6","11/29/2016 08:20:02","",""
"3431","85430.0","PENDIDIKAN LAINNYA PEMERINTAH","","KBLI 2015","11/29/2016 08:20:02","","","","6","11/29/2016 08:20:02","",""
"3432","8549.0","PENDIDIKAN LAINNYA YTDL","","KBLI 2015","11/29/2016 08:20:02","","","","6","11/29/2016 08:20:02","",""
"3433","85491.0","PENDIDIKAN MANAJEMEN DAN PERBANKAN","","KBLI 2015","11/29/2016 08:20:02","","","","6","11/29/2016 08:20:02","",""
"3434","85492.0","PENDIDIKAN KOMPUTER (TEKNOLOGI INFORMASI DAN KOMUNIKASI) SWASTA","","KBLI 2015","11/29/2016 08:20:02","","","","6","11/29/2016 08:20:02","",""
"3435","85493.0","PENDIDIKAN BAHASA SWASTA","","KBLI 2015","11/29/2016 08:20:02","","","","6","11/29/2016 08:20:02","",""
"3436","85494.0","PENDIDIKAN KESEHATAN SWASTA","","KBLI 2015","11/29/2016 08:20:02","","","","6","11/29/2016 08:20:02","",""
"3437","85495.0","PENDIDIKAN BIMBINGAN BELAJAR DAN KONSELING SWASTA","","KBLI 2015","11/29/2016 08:20:02","","","","6","11/29/2016 08:20:02","",""
"3438","85496.0","PENDIDIKAN AWAK PESAWAT DAN JASA ANGKUTAN UDARA KHUSUS PENDIDIKAN AWAK PESAWAT","","KBLI 2015","11/29/2016 08:20:02","","","","6","11/29/2016 08:20:02","",""
"3439","85497.0","PENDIDIKAN TEKNIK SWASTA","","KBLI 2015","11/29/2016 08:20:02","","","","6","11/29/2016 08:20:02","",""
"3440","85498.0","PENDIDIKAN KERAJINAN DAN INDUSTRI","","KBLI 2015","11/29/2016 08:20:02","","","","6","11/29/2016 08:20:02","",""
"3441","85499.0","PENDIDIKAN LAINNYA SWASTA","","KBLI 2015","11/29/2016 08:20:02","","","","6","11/29/2016 08:20:02","",""
"3442","855.0","KEGIATAN PENUNJANG PENDIDIKAN","","KBLI 2015","11/29/2016 08:20:02","","","","6","11/29/2016 08:20:02","",""
"3443","8550.0","KEGIATAN PENUNJANG PENDIDIKAN","","KBLI 2015","11/29/2016 08:20:02","","","","6","11/29/2016 08:20:02","",""
"3444","85500.0","KEGIATAN PENUNJANG PENDIDIKAN","","KBLI 2015","11/29/2016 08:20:02","","","","6","11/29/2016 08:20:02","",""
"3445","86.0","AKTIVITAS KESEHATAN MANUSIA","","KBLI 2015","11/29/2016 08:20:02","","","","6","11/29/2016 08:20:02","",""
"3446","861.0","AKTIVITAS RUMAH SAKIT","","KBLI 2015","11/29/2016 08:20:02","","","","6","11/29/2016 08:20:02","",""
"3447","8610.0","AKTIVITAS RUMAH SAKIT","","KBLI 2015","11/29/2016 08:20:02","","","","6","11/29/2016 08:20:02","",""
"3448","86101.0","AKTIVITAS RUMAH SAKIT PEMERINTAH","","KBLI 2015","11/29/2016 08:20:02","","","","6","11/29/2016 08:20:02","",""
"3449","86102.0","AKTIVITAS PUSKESMAS","","KBLI 2015","11/29/2016 08:20:02","","","","6","11/29/2016 08:20:02","",""
"3450","86103.0","AKTIVITAS RUMAH SAKIT SWASTA","","KBLI 2015","11/29/2016 08:20:02","","","","6","11/29/2016 08:20:02","",""
"3451","86104.0","AKTIVITAS POLIKLINIK SWASTA","","KBLI 2015","11/29/2016 08:20:02","","","","6","11/29/2016 08:20:02","",""
"3452","86109.0","AKTIVITAS RUMAH SAKIT LAINNYA","","KBLI 2015","11/29/2016 08:20:02","","","","6","11/29/2016 08:20:02","",""
"3453","862.0","AKTIVITAS PRAKTIK DOKTER DAN DOKTER GIGI","","KBLI 2015","11/29/2016 08:20:02","","","","6","11/29/2016 08:20:02","",""
"3454","8620.0","AKTIVITAS PRAKTIK DOKTER DAN DOKTER GIGI","","KBLI 2015","11/29/2016 08:20:02","","","","6","11/29/2016 08:20:02","",""
"3455","86201.0","AKTIVITAS PRAKTIK DOKTER UMUM","","KBLI 2015","11/29/2016 08:20:02","","","","6","11/29/2016 08:20:02","",""
"3456","86202.0","AKTIVITAS PRAKTIK DOKTER SPESIALIS","","KBLI 2015","11/29/2016 08:20:02","","","","6","11/29/2016 08:20:02","",""
"3457","86203.0","AKTIVITAS PRAKTIK DOKTER GIGI","","KBLI 2015","11/29/2016 08:20:02","","","","6","11/29/2016 08:20:02","",""
"3458","869.0","AKTIVITAS PELAYANAN KESEHATAN MANUSIA LAINNYA","","KBLI 2015","11/29/2016 08:20:02","","","","6","11/29/2016 08:20:02","",""
"3459","8690.0","AKTIVITAS PELAYANAN KESEHATAN MANUSIA LAINNYA","","KBLI 2015","11/29/2016 08:20:02","","","","6","11/29/2016 08:20:02","",""
"3460","86901.0","AKTIVITAS PELAYANAN KESEHATAN YANG DILAKUKAN OLEH PARAMEDIS","","KBLI 2015","11/29/2016 08:20:02","","","","6","11/29/2016 08:20:02","",""
"3461","86902.0","AKTIVITAS PELAYANAN KESEHATAN TRADISIONAL","","KBLI 2015","11/29/2016 08:20:02","","","","6","11/29/2016 08:20:03","",""
"3462","86903.0","AKTIVITAS PELAYANAN PENUNJANG KESEHATAN","","KBLI 2015","11/29/2016 08:20:03","","","","6","11/29/2016 08:20:03","",""
"3463","86904.0","AKTIVITAS ANGKUTAN KHUSUS PENGANGKUTAN ORANG SAKIT (MEDICAL EVACUATION)","","KBLI 2015","11/29/2016 08:20:03","","","","6","11/29/2016 08:20:03","",""
"3464","87.0","AKTIVITAS SOSIAL DI DALAM PANTI","","KBLI 2015","11/29/2016 08:20:03","","","","6","11/29/2016 08:20:03","",""
"3465","871.0","AKTIVITAS SOSIAL DI DALAM PANTI UNTUK PERAWATAN DAN PEMULIHAN KESEHATAN","","KBLI 2015","11/29/2016 08:20:03","","","","6","11/29/2016 08:20:03","",""
"3466","8710.0","AKTIVITAS SOSIAL DI DALAM PANTI UNTUK PERAWATAN DAN PEMULIHAN KESEHATAN","","KBLI 2015","11/29/2016 08:20:03","","","","6","11/29/2016 08:20:03","",""
"3467","87100.0","AKTIVITAS SOSIAL DI DALAM PANTI UNTUK PERAWATAN DAN PEMULIHAN KESEHATAN","","KBLI 2015","11/29/2016 08:20:03","","","","6","11/29/2016 08:20:03","",""
"3468","872.0","AKTIVITAS SOSIAL DI DALAM PANTI UNTUK KETERBELAKANGAN MENTAL, GANGGUAN MENTAL DAN PENYALAHGUNAAN OBAT TERLARANG","","KBLI 2015","11/29/2016 08:20:03","","","","6","11/29/2016 08:20:03","",""
"3469","8720.0","AKTIVITAS SOSIAL DI DALAM PANTI UNTUK KETERBELAKANGAN MENTAL, GANGGUAN MENTAL DAN PENYALAHGUNAAN OBAT TERLARANG","","KBLI 2015","11/29/2016 08:20:03","","","","6","11/29/2016 08:20:03","",""
"3470","87201.0","AKTIVITAS SOSIAL DI DALAM PANTI UNTUK PENYANDANG DISABILITAS GRAHITA","","KBLI 2015","11/29/2016 08:20:03","","","","6","11/29/2016 08:20:03","",""
"3471","87202.0","AKTIVITAS SOSIAL DI DALAM PANTI UNTUK PENYANDANG DISABILITAS LARAS","","KBLI 2015","11/29/2016 08:20:03","","","","6","11/29/2016 08:20:03","",""
"3472","87203.0","AKTIVITAS SOSIAL DI DALAM PANTI UNTUK KORBAN PENYALAH GUNAAN NARKOTIKA, ALKOHOL , PSIKOTROPIKA DAN ZAT ADIKTIF (NAPZA)","","KBLI 2015","11/29/2016 08:20:03","","","","6","11/29/2016 08:20:03","",""
"3473","873.0","AKTIVITAS SOSIAL DI DALAM PANTI UNTUK LANJUT USIA DAN PENYANDANG DISABILITAS","","KBLI 2015","11/29/2016 08:20:03","","","","6","11/29/2016 08:20:03","",""
"3474","8730.0","AKTIVITAS SOSIAL DI DALAM PANTI UNTUK LANJUT USIA DAN PENYANDANG DISABILITAS","","KBLI 2015","11/29/2016 08:20:03","","","","6","11/29/2016 08:20:03","",""
"3475","87301.0","AKTIVITAS SOSIAL PEMERINTAH DI DALAM PANTI UNTUK LANJUT USIA","","KBLI 2015","11/29/2016 08:20:03","","","","6","11/29/2016 08:20:03","",""
"3476","87302.0","AKTIVITAS SOSIAL SWASTA DI DALAM PANTI UNTUK LANJUT USIA","","KBLI 2015","11/29/2016 08:20:03","","","","6","11/29/2016 08:20:03","",""
"3477","87303.0","AKTIVITAS SOSIAL DI DALAM PANTI UNTUK PENYANDANG DISABILITAS NETRA","","KBLI 2015","11/29/2016 08:20:03","","","","6","11/29/2016 08:20:03","",""
"3478","87304.0","AKTIVITAS SOSIAL DI DALAM PANTI UNTUK PENYANDANG DISABILITAS DAKSA","","KBLI 2015","11/29/2016 08:20:03","","","","6","11/29/2016 08:20:03","",""
"3479","87305.0","AKTIVITAS SOSIAL DI DALAM PANTI UNTUK PENYANDANG DISABILITAS RUNGU WICARA","","KBLI 2015","11/29/2016 08:20:03","","","","6","11/29/2016 08:20:03","",""
"3480","879.0","AKTIVITAS SOSIAL DI DALAM PANTI LAINNYA YTDL","","KBLI 2015","11/29/2016 08:20:03","","","","6","11/29/2016 08:20:03","",""
"3481","8790.0","AKTIVITAS SOSIAL DI DALAM PANTI LAINNYA YTDL","","KBLI 2015","11/29/2016 08:20:03","","","","6","11/29/2016 08:20:03","",""
"3482","87901.0","AKTIVITAS PANTI ASUHAN PEMERINTAH","","KBLI 2015","11/29/2016 08:20:03","","","","6","11/29/2016 08:20:03","",""
"3483","87902.0","AKTIVITAS PANTI ASUHAN SWASTA","","KBLI 2015","11/29/2016 08:20:03","","","","6","11/29/2016 08:20:03","",""
"3484","87903.0","AKTIVITAS SOSIAL DI DALAM PANTI UNTUK ANAK YANG BERHADAPAN DENGAN HUKUM","","KBLI 2015","11/29/2016 08:20:03","","","","6","11/29/2016 08:20:03","",""
"3485","87904.0","AKTIVITAS SOSIAL DI DALAM PANTI UNTUK BINA REMAJA","","KBLI 2015","11/29/2016 08:20:03","","","","6","11/29/2016 08:20:03","",""
"3486","87905.0","AKTIVITAS SOSIAL DI DALAM PANTI UNTUK PETIRAHAN ANAK","","KBLI 2015","11/29/2016 08:20:03","","","","6","11/29/2016 08:20:03","",""
"3487","87906.0","AKTIVITAS SOSIAL DI DALAM PANTI SOSIAL KARYA WANITA","","KBLI 2015","11/29/2016 08:20:03","","","","6","11/29/2016 08:20:03","",""
"3488","87907.0","AKTIVITAS SOSIAL DI DALAM PANTI GELANDANGAN DAN PENGEMIS","","KBLI 2015","11/29/2016 08:20:03","","","","6","11/29/2016 08:20:03","",""
"3489","87909.0","AKTIVITAS SOSIAL DI DALAM PANTI LAINNYA YTDL","","KBLI 2015","11/29/2016 08:20:03","","","","6","11/29/2016 08:20:03","",""
"3490","88.0","AKTIVITAS SOSIAL DI LUAR PANTI","","KBLI 2015","11/29/2016 08:20:03","","","","6","11/29/2016 08:20:03","",""
"3491","881.0","AKTIVITAS SOSIAL DI LUAR PANTI UNTUK LANJUT USIA DAN PENYANDANG DISABILITAS","","KBLI 2015","11/29/2016 08:20:03","","","","6","11/29/2016 08:20:03","",""
"3492","8810.0","AKTIVITAS SOSIAL DI LUAR PANTI UNTUK LANJUT USIA DAN PENYANDANG DISABILITAS","","KBLI 2015","11/29/2016 08:20:03","","","","6","11/29/2016 08:20:03","",""
"3493","88101.0","AKTIVITAS SOSIAL PEMERINTAH DI LUAR PANTI UNTUK LANJUT USIA DAN PENYANDANG DISABILITAS","","KBLI 2015","11/29/2016 08:20:03","","","","6","11/29/2016 08:20:03","",""
"3494","88102.0","AKTIVITAS SOSIAL SWASTA DI LUAR PANTI UNTUK LANJUT USIA DAN PENYANDANG DISABILITAS","","KBLI 2015","11/29/2016 08:20:03","","","","6","11/29/2016 08:20:03","",""
"3495","889.0","AKTIVITAS SOSIAL DI LUAR PANTI LAINNYA","","KBLI 2015","11/29/2016 08:20:03","","","","6","11/29/2016 08:20:03","",""
"3496","8890.0","AKTIVITAS SOSIAL DI LUAR PANTI LAINNYA","","KBLI 2015","11/29/2016 08:20:03","","","","6","11/29/2016 08:20:03","",""
"3497","88901.0","AKTIVITAS SOSIAL PEMERINTAH DI LUAR PANTI LAINNYA","","KBLI 2015","11/29/2016 08:20:03","","","","6","11/29/2016 08:20:03","",""
"3498","88902.0","AKTIVITAS SOSIAL SWASTA DI LUAR PANTI LAINNYA PEMERINTAH","","KBLI 2015","11/29/2016 08:20:03","","","","6","11/29/2016 08:20:03","",""
"3499","8992.0","PENGGALIAN FELDSPAR DAN KALSIT","","KBLI 2015","11/29/2016 08:20:03","","","","6","11/29/2016 08:20:03","",""
"3500","8995.0","PENGGALIAN KUARSA/PASIR KUARSA","","KBLI 2015","11/29/2016 08:20:03","","","","6","11/29/2016 08:20:03","",""
"3501","9.0","AKTIVITAS JASA PENUNJANG PERTAMBANGAN","","KBLI 2015","11/29/2016 08:20:03","","","","6","11/29/2016 08:20:03","",""
"3502","91.0","AKTIVITAS PENUNJANG PERTAMBANGAN MINYAK BUMI DAN GAS ALAM","","KBLI 2015","11/29/2016 08:20:03","","","","6","11/29/2016 08:20:03","",""
"3503","910.0","AKTIVITAS PENUNJANG PERTAMBANGAN MINYAK BUMI DAN GAS ALAM","","KBLI 2015","11/29/2016 08:20:03","","","","6","11/29/2016 08:20:03","",""
"3504","9100.0","AKTIVITAS PENUNJANG PERTAMBANGAN MINYAK BUMI DAN GAS ALAM","","KBLI 2015","11/29/2016 08:20:03","","","","6","11/29/2016 08:20:03","",""
"3505","91012.0","PERPUSTAKAAN DAN ARSIP SWASTA","","KBLI 2015","11/29/2016 08:20:03","","","","6","11/29/2016 08:20:03","",""
"3506","9102.0","MUSEUM DAN OPERASIONAL BANGUNAN DAN SITUS BERSEJARAH","","KBLI 2015","11/29/2016 08:20:03","","","","6","11/29/2016 08:20:03","",""
"3507","9103.0","AKTIVITAS KEBUN BINATANG, TAMAN BOTANI DAN CADANGAN ALAM","","KBLI 2015","11/29/2016 08:20:03","","","","6","11/29/2016 08:20:03","",""
"3508","91031.0","TAMAN KONSERVASI ALAM","","KBLI 2015","11/29/2016 08:20:03","","","","6","11/29/2016 08:20:03","",""
"3509","91032.0","TAMAN NASIONAL","","KBLI 2015","11/29/2016 08:20:03","","","","6","11/29/2016 08:20:03","",""
"3510","91034.0","TAMAN WISATA ALAM","","KBLI 2015","11/29/2016 08:20:03","","","","6","11/29/2016 08:20:03","",""
